GEOID10,intersects_leveedarea
060590015071,0
060590015061,0
060590870021,1
060590891021,1
060590878032,1
060590868033,1
060590011033,0
060590871034,1
060590871052,1
060590876011,1
060591101092,1
060590117091,0
060590881042,1
060591106043,0
060591100151,1
060590117122,0
060590117111,0
060590994152,1
060590994151,1
060590994134,0
060590994133,0
060590994132,0
060590994131,0
060590994123,1
060590994122,1
060590994121,1
060590994114,1
060590012011,0
060590867011,1
060590116022,1
060590117123,0
060590117113,0
060590117082,0
060590219223,0
060590117212,0
060590992302,1
060590992301,1
060590992293,1
060590992292,1
060590992291,1
060590992273,1
060590992272,1
060590219233,0
060590218143,0
060590218123,1
060590753011,1
060590117072,0
060591106031,0
060591106034,1
060590016023,0
060590015051,0
060590015053,0
060590884013,1
060590015072,0
060590883013,1
060590218202,1
060591101093,1
060591101083,1
060591100062,1
060590117114,0
060590218292,0
060591101142,1
060591101152,1
060591101111,1
060590018014,1
060590877013,1
060590871031,1
060590877044,1
060590117203,1
060591105004,0
060590994113,1
060590994112,1
060590994111,1
060590994103,1
060590994102,1
060590994101,1
060590994082,1
060590994081,1
060590994071,1
060590994062,1
060590117211,0
060590219212,0
060590116011,1
060590866015,1
060590111023,1
060590891052,1
060590890043,1
060590890041,1
060590890014,1
060590992271,1
060590992262,1
060590992261,1
060590992252,1
060590992251,1
060590992242,1
060590992241,1
060590018011,1
060590218283,0
060590218271,0
060590219234,0
060591106035,1
060591106033,1
060590015041,0
060590116015,1
060590875034,1
060590111021,1
060590016024,0
060590884011,1
060590218223,0
060591101181,1
060590218242,0
060591105001,0
060591105002,1
060591105003,0
060591100102,1
060590117102,0
060590864064,1
060590117121,0
060590870022,1
060590014043,0
060590877012,1
060590761022,1
060590881072,1
060590871022,1
060590870023,1
060590994061,1
060590994053,1
060590994052,1
060590994051,1
060590994042,1
060590994041,1
060590886013,1
060590890032,1
060590890013,1
060590890012,1
060590889053,1
060590889052,1
060590889051,1
060590889044,1
060590889043,1
060590889042,1
060590889041,1
060590992233,1
060590992232,1
060590992231,1
060590992224,1
060590992223,1
060590992222,1
060590992221,1
060590992203,1
060590992202,1
060590992201,1
060590992172,1
060591106054,0
060590110006,1
060590866023,1
060590113001,1
060590116013,1
060590111022,1
060590219204,0
060590867012,1
060591101174,1
060590870011,1
060590869034,1
060590869032,1
060590878062,1
060590877033,1
060590879011,1
060590880013,1
060590117171,0
060591101182,1
060590876023,1
060590882021,1
060590218162,0
060591103031,0
060590869012,0
060590017083,0
060590869011,0
060590869021,0
060590883021,1
060590891041,1
060590891051,1
060590891023,1
060590888011,1
060590881071,1
060590882032,1
060590117141,1
060590219031,1
060590884012,1
060590885021,1
060590885013,1
060590885012,1
060590885022,1
060590885023,1
060590891062,1
060590891072,1
060590890042,1
060590761032,1
060590889033,1
060590889032,1
060590889031,1
060590889022,1
060590889014,1
060590889013,1
060590889012,1
060590889011,1
060590888023,1
060590888022,1
060590874041,1
060590864073,1
060590873002,1
060590019012,1
060590018013,1
060590018012,1
060590019011,1
060590018025,0
060590018022,1
060590110003,1
060590111011,1
060590019022,1
060590866013,1
060590218092,0
060591100144,1
060591101063,1
060591100142,1
060591101131,1
060590218241,0
060591102022,1
060591102023,1
060590999051,1
060591100101,0
060590995103,1
060590995093,0
060590762014,1
060590218121,0
060590869023,1
060591102011,0
060590869014,0
060591101161,1
060590219032,1
060590758131,0
060590219033,1
060590864042,1
060590762021,1
060590218211,1
060590219152,0
060590864071,1
060590112003,0
060590019031,1
060590761033,1
060590761023,1
060590753012,1
060590891043,1
060590752011,1
060590753022,1
060590753013,1
060590888021,1
060590752012,1
060590748061,1
060590748052,1
060590748051,1
060590748033,1
060590748032,1
060590748031,1
060590748023,1
060590748022,1
060590863041,1
060590762061,0
060590863051,1
060590762041,1
060590863063,1
060590761011,1
060591100122,0
060590762084,0
060590762051,0
060590218251,0
060590760002,0
060590013012,0
060590013042,0
060590218091,0
060590218221,0
060591102012,0
060591101094,1
060591106044,0
060590999061,1
060590881051,1
060590881041,1
060590878023,1
060591100071,1
060590117152,0
060591100143,1
060590758093,0
060590865022,1
060590864052,1
060590013031,0
060590012013,0
060590019021,1
060590018023,1
060590016022,0
060590015033,0
060590863011,1
060590867021,1
060590218293,0
060590219162,0
060590218161,0
060590218171,0
060590218124,1
060590219052,1
060590748021,1
060590747013,1
060590747012,1
060590747011,1
060590741102,1
060590741101,1
060590741092,1
060590741091,1
060590762012,1
060590863053,1
060590760003,1
060590762042,1
060591106032,0
060590758142,0
060590758111,0
060590114032,1
060590115023,0
060590218023,0
060590013014,0
060590015044,0
060590117161,1
060590876024,1
060591102032,0
060590015011,0
060591101043,1
060590879023,1
060590868034,1
060590870012,1
060590868031,1
060590877034,1
060590882012,1
060590882011,1
060590995091,0
060590995101,0
060590881052,1
060590013015,0
060590018021,1
060590999052,1
060591100043,1
060590012012,0
060590011032,0
060590017074,0
060591106062,0
060590218142,0
060590863012,1
060590874032,1
060590864053,1
060590874012,1
060590866014,1
060590872001,1
060590866011,1
060590219151,0
060590219051,0
060590219191,0
060590219192,0
060590219201,0
060590741082,1
060590741081,1
060590741063,1
060590741062,1
060590741061,1
060590741022,1
060590741021,1
060590115021,1
060590873004,1
060590864051,1
060590873001,1
060590864043,1
060590117201,1
060590864061,1
060590874053,1
060590874042,1
060590874052,1
060590115022,0
060590218231,0
060590117202,1
060590013013,0
060591100044,1
060591100041,1
060590114021,0
060590114031,0
060590999031,1
060590761021,1
060590863032,1
060590011012,0
060590878013,1
060590878021,1
060591101062,1
060591100031,1
060591100103,1
060591104012,0
060590868011,0
060591104021,0
060590868012,0
060590117151,0
060591106041,0
060590865013,1
060590117213,0
060590864054,1
060590761013,1
060590863031,1
060590219224,0
060590218272,0
060590864072,1
060590219211,0
060590758092,0
060590219231,0
060590219221,0
060590018024,0
060590999063,0
060590999062,1
060590999045,1
060590639082,1
060590639081,1
060590639071,1
060590639063,0
060590639062,0
060590639061,0
060590639052,0
060590639051,0
060590639042,0
060590864041,1
060590864023,1
060590865011,1
060590865012,1
060590865021,1
060590872003,1
060590863033,1
060590863062,1
060590863061,1
060590117223,1
060590218144,0
060590890031,1
060590890011,1
060590218141,0
060590115042,0
060590117081,0
060590113002,0
060590110005,0
060591100072,1
060590869031,1
060590868021,0
060590868013,1
060590886014,1
060590995021,1
060590888014,1
060590868023,1
060590880021,1
060590995122,1
060590881011,1
060590999043,1
060590013011,0
060590999041,1
060590864062,1
060590879021,1
060591106051,0
060590218282,0
060590218304,0
060590218024,0
060590218103,0
060590117153,0
060590218281,0
060590999044,1
060590999042,1
060590999032,1
060590999023,1
060590999022,1
060590998033,1
060590998032,1
060590998031,1
060590998022,1
060590998021,1
060590994024,1
060590994022,0
060590994021,0
060590993113,0
060590993112,0
060590993111,1
060590993103,0
060590993102,0
060590993101,0
060590993092,0
060590864063,1
060590874011,1
060590863013,1
060590874051,1
060590762022,0
060590891071,1
060590114022,0
060590887014,1
060590016011,0
060590888012,1
060590016012,0
060590889023,1
060590886022,1
060590110001,1
060590117073,0
060591106071,0
060590878022,1
060591100082,1
060590995123,1
060590117092,0
060591100012,0
060591100112,0
060590877031,1
060590875042,1
060590878053,1
060591104013,0
060590998011,1
060591104011,1
060590017071,0
060591106055,0
060590017073,0
060590117181,0
060590218252,0
060590320111,0
060590882022,1
060590883011,1
060590876021,1
060590876022,1
060590875032,1
060590871061,1
060590998013,1
060590998012,1
060590997032,1
060590997031,1
060590997023,1
060590997022,1
060590997021,1
060590997013,1
060590993091,0
060590993081,0
060590993071,1
060590993065,1
060590993064,1
060590993063,1
060590993062,0
060590993061,1
060590993054,0
060590115031,0
060590117222,1
060590758122,0
060590760004,1
060590758112,0
060590762052,0
060590866012,1
060590866022,1
060590114034,1
060590019032,0
060591106042,0
060590017063,0
060590114012,0
060590112001,1
060590015042,0
060590877043,1
060590882013,1
060590218151,0
060591100011,0
060591102031,0
060590878012,1
060590878011,0
060590999021,1
060591100111,0
060591100141,1
060591100081,1
060591101022,1
060591100124,1
060590218022,0
060590995041,0
060591103022,0
060590880012,1
060590883022,1
060590875033,1
060590884021,1
060590875043,1
060590884022,1
060590884032,1
060590875031,1
060590875044,1
060590761031,1
060590887012,1
060590887013,1
060590997012,1
060590997011,1
060590996052,1
060590996051,1
060590996042,1
060590996041,1
060590884031,1
060590993053,1
060590993052,0
060590993051,1
060590992513,1
060590992512,1
060590992511,1
060590992502,1
060590992501,1
060590992492,1
060590992491,1
060590116023,1
060590116016,1
060590114035,1
060590762083,0
060590758132,0
060590762081,0
060590758133,0
060590760005,0
060590762023,1
060590015054,0
060590875041,1
060590015052,0
060590762011,1
060590218212,1
060590014032,0
060590014041,0
060590117093,0
060590871023,1
060590877011,1
060590218025,0
060591101023,1
060591101162,1
060590218222,0
060591101042,1
060591101102,1
060591103011,1
060590873003,1
060591100152,1
060590218021,0
060591103012,0
060591101112,1
060591101172,1
060590887011,1
060590887022,1
060590886011,1
060590889021,1
060590885011,1
060590886012,1
060590996034,1
060590996033,1
060590996032,1
060590015073,0
060590015043,0
060590015034,0
060590219203,0
060590016016,0
060590871062,1
060590871021,1
060590013032,0
060590017082,0
060590992482,1
060590992481,1
060590992472,1
060590992471,1
060590992463,1
060590992462,1
060590992461,1
060590992452,1
060590992451,1
060590992442,1
060590758121,0
060590762082,0
060590762053,0
060590117071,0
060590116021,1
060590872002,1
060590877032,1
060590017081,0
060590017043,0
060590218172,0
060591102021,0
060590218302,0
060591101041,1
060590879022,1
060590870013,1
060590867023,1
060591100052,0
060591100121,0
060591100123,0
060590011013,0
060590218152,0
060591103032,0
060591101113,1
060591101171,1
060591101173,1
060591101061,1
060591101091,1
060591101101,1
060591101103,1
060590996031,1
060590996022,1
060590996021,1
060590996014,1
060590996013,1
060590996012,1
060590873005,1
060590014014,0
060590013033,0
060590012021,0
060590117115,0
060590017062,0
060590013041,0
060590992441,1
060590992432,1
060590992431,1
060590992422,1
060590992421,1
060590992412,1
060590992411,1
060590992403,1
060590016014,0
060590015013,0
060590011023,0
060591106061,0
060590017052,0
060590759013,0
060590017053,0
060590218291,0
060590014011,0
060590012022,0
060590014022,0
060590014021,0
060591106053,0
060591106052,0
060591100051,0
060591100042,1
060590011021,0
060590753021,1
060590888013,1
060590882031,1
060591100061,1
060591101151,1
060590218101,0
060590883012,1
060590883023,1
060591103042,0
060590996011,1
060590995145,0
060590995144,0
060590995143,1
060590995142,1
060590995141,0
060590995132,0
060590995131,0
060590017041,0
060590868022,1
060591106072,0
060590116012,1
060590866021,1
060590116014,1
060590872004,1
060590888015,1
060590015031,0
060590992402,1
060590992401,1
060590992393,1
060590992392,1
060590992391,1
060590992382,1
060590992381,1
060590992372,1
060590880022,1
060590864021,1
060590014013,0
060590014031,0
060590014012,0
060591106073,0
060590017072,0
060590011011,0
060590110002,0
060590017042,0
060590115041,0
060590115043,0
060590761012,1
060590218201,0
060590218102,0
060591101082,1
060590117112,0
060590871033,1
060590876013,1
060590863043,1
060590117221,1
060590886021,1
060590011014,0
060591104023,0
060590016021,0
060590117172,0
060590117101,0
060590891022,1
060591102013,0
060591101163,1
060590878052,1
060590880011,1
060590995121,0
060590995112,0
060590995111,1
060590995084,1
060590995083,1
060590995082,1
060590995081,1
060590014042,0
060590017061,0
060590877042,1
060590015032,0
060590871051,1
060590864022,1
060590011031,0
060590218122,1
060590992371,1
060590992354,1
060590992353,1
060590992352,1
060590992351,1
060590992342,1
060590992341,1
060590992332,1
060590015062,0
060590114011,0
060590113003,0
060590115044,0
060590219241,1
060590115045,0
060590219122,0
060590219202,0
060590219123,0
060590219053,1
060590218262,1
060590218303,0
060590218071,1
060590869033,1
060590012023,0
060590218301,0
060590218072,1
060590868032,0
060591104022,0
060590869022,0
060590891042,1
060590011022,0
060590878061,1
060590871011,1
060590871012,1
060591100032,1
060590878051,1
060590878031,1
060591101021,1
060590017051,0
060590117083,0
060591101153,1
060591101141,1
060590891061,1
060591101143,1
060590995061,0
060590994172,1
060590994171,1
060590994161,1
060590994154,1
060590994153,1
060590863042,1
060590758141,0
060590219222,0
060590219121,0
060590016013,0
060590219161,0
060590867014,1
060590992331,1
060590992324,1
060590992323,1
060590992322,1
060590992321,1
060590992313,1
060590992312,1
060590992311,1
060378004082,0
060378004084,0
060378004101,0
060378005041,0
060378005062,0
060378005063,0
060379001031,0
060379001032,0
060379006082,0
060379006092,0
060379007042,0
060379007041,0
060379010081,0
060379010082,0
060379010092,0
060379010093,0
060379010104,0
060379010113,0
060379012101,0
060379100012,0
060375421042,1
060375421043,1
060375421052,1
060375421053,1
060375421062,1
060375421063,1
060375424021,1
060375433061,1
060375433063,1
060375433064,1
060375433212,0
060371951003,0
060372119101,0
060371945002,0
060371951002,0
060372110002,0
060371926201,0
060371943001,0
060371927001,0
060371254011,0
060371254023,0
060371271022,0
060371276032,0
060371276041,0
060371276052,0
060371276061,0
060371276062,0
060371277121,0
060371277122,0
060371278051,0
060371278063,0
060371288011,0
060371288012,0
060371317011,0
060371317012,0
060371317022,0
060371320012,0
060371320022,0
060371321012,0
060371321021,0
060371341042,0
060371255021,0
060371255022,0
060371271031,0
060371271041,0
060371271042,0
060371274003,0
060371276031,0
060371277111,0
060371277112,0
060371278031,0
060371278032,0
060371278041,0
060371278062,0
060371281011,0
060371281012,0
060371281021,0
060371281022,0
060371286011,0
060371286021,0
060371286022,0
060371286023,0
060371288021,0
060372722022,0
060372723022,0
060372751021,1
060372752003,1
060372753023,1
060372753114,1
060372755001,1
060372755002,1
060372756033,1
060372766032,0
060372766031,0
060372766041,0
060372766042,0
060372774002,0
060372780011,0
060372933061,0
060373025042,0
060373025043,0
060373025051,0
060373025052,0
060373025061,0
060373025063,0
060373101004,0
060373102013,0
060373102014,0
060373107023,0
060374820023,0
060374825223,0
060375350013,0
060375350021,0
060375350023,0
060375353004,0
060375361041,1
060375402033,1
060375421051,1
060375421061,1
060372735021,0
060371096041,0
060371096043,0
060371097001,0
060371097002,0
060375439051,1
060375439052,0
060375439053,0
060375440011,1
060375440012,1
